UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
WN,Southwest Airlines Co.,12173,HNL,13930,ORD,1
WN,Southwest Airlines Co.,12173,HNL,14107,PHX,1
WN,Southwest Airlines Co.,12173,HNL,14679,SAN,1
WN,Southwest Airlines Co.,12173,HNL,14747,SEA,1
WN,Southwest Airlines Co.,12173,HNL,14771,SFO,1
WN,Southwest Airlines Co.,12173,HNL,14831,SJC,1
WN,Southwest Airlines Co.,12173,HNL,14893,SMF,1
WN,Southwest Airlines Co.,12191,HOU,10140,ABQ,1
WN,Southwest Airlines Co.,12191,HOU,10279,AMA,1
WN,Southwest Airlines Co.,12191,HOU,10397,ATL,1
WN,Southwest Airlines Co.,12191,HOU,10423,AUS,1
WN,Southwest Airlines Co.,12191,HOU,10529,BDL,1
WN,Southwest Airlines Co.,12191,HOU,10599,BHM,1
WN,Southwest Airlines Co.,12191,HOU,10693,BNA,1
WN,Southwest Airlines Co.,12191,HOU,10721,BOS,1
WN,Southwest Airlines Co.,12191,HOU,10792,BUF,1
WN,Southwest Airlines Co.,12191,HOU,10800,BUR,1
WN,Southwest Airlines Co.,12191,HOU,10821,BWI,1
WN,Southwest Airlines Co.,12191,HOU,10994,CHS,1
WN,Southwest Airlines Co.,12191,HOU,11042,CLE,1
WN,Southwest Airlines Co.,12191,HOU,11066,CMH,1
WN,Southwest Airlines Co.,12191,HOU,11109,COS,1
WN,Southwest Airlines Co.,12191,HOU,11140,CRP,1
WN,Southwest Airlines Co.,12191,HOU,11193,CVG,1
WN,Southwest Airlines Co.,12191,HOU,11259,DAL,1
WN,Southwest Airlines Co.,12191,HOU,11278,DCA,1
WN,Southwest Airlines Co.,12191,HOU,11292,DEN,1
WN,Southwest Airlines Co.,12191,HOU,11423,DSM,1
WN,Southwest Airlines Co.,12191,HOU,11433,DTW,1
WN,Southwest Airlines Co.,12191,HOU,11481,ECP,1
WN,Southwest Airlines Co.,12191,HOU,11540,ELP,1
WN,Southwest Airlines Co.,12191,HOU,11697,FLL,1
WN,Southwest Airlines Co.,12191,HOU,11884,GEG,1
WN,Southwest Airlines Co.,12191,HOU,11986,GRR,1
WN,Southwest Airlines Co.,12191,HOU,11996,GSP,1
WN,Southwest Airlines Co.,12191,HOU,12206,HRL,1
WN,Southwest Airlines Co.,12191,HOU,12264,IAD,1
WN,Southwest Airlines Co.,12191,HOU,12339,IND,1
WN,Southwest Airlines Co.,12191,HOU,12391,ISP,1
WN,Southwest Airlines Co.,12191,HOU,12448,JAN,1
WN,Southwest Airlines Co.,12191,HOU,12451,JAX,1
WN,Southwest Airlines Co.,12191,HOU,12889,LAS,1
WN,Southwest Airlines Co.,12191,HOU,12892,LAX,1
WN,Southwest Airlines Co.,12191,HOU,12896,LBB,1
WN,Southwest Airlines Co.,12191,HOU,12953,LGA,1
WN,Southwest Airlines Co.,12191,HOU,12954,LGB,1
WN,Southwest Airlines Co.,12191,HOU,12992,LIT,1
WN,Southwest Airlines Co.,12191,HOU,13158,MAF,1
WN,Southwest Airlines Co.,12191,HOU,13198,MCI,1
WN,Southwest Airlines Co.,12191,HOU,13204,MCO,1
WN,Southwest Airlines Co.,12191,HOU,13232,MDW,1
WN,Southwest Airlines Co.,12191,HOU,13244,MEM,1
WN,Southwest Airlines Co.,12191,HOU,13296,MHT,1
WN,Southwest Airlines Co.,12191,HOU,13303,MIA,1
WN,Southwest Airlines Co.,12191,HOU,13342,MKE,1
WN,Southwest Airlines Co.,12191,HOU,13487,MSP,1
WN,Southwest Airlines Co.,12191,HOU,13495,MSY,1
WN,Southwest Airlines Co.,12191,HOU,13796,OAK,1
WN,Southwest Airlines Co.,12191,HOU,13851,OKC,1
WN,Southwest Airlines Co.,12191,HOU,13871,OMA,1
WN,Southwest Airlines Co.,12191,HOU,13891,ONT,1
WN,Southwest Airlines Co.,12191,HOU,13930,ORD,1
WN,Southwest Airlines Co.,12191,HOU,13931,ORF,1
WN,Southwest Airlines Co.,12191,HOU,14057,PDX,1
WN,Southwest Airlines Co.,12191,HOU,14100,PHL,1
WN,Southwest Airlines Co.,12191,HOU,14107,PHX,1
WN,Southwest Airlines Co.,12191,HOU,14122,PIT,1
WN,Southwest Airlines Co.,12191,HOU,14193,PNS,1
WN,Southwest Airlines Co.,12191,HOU,14262,PSP,1
WN,Southwest Airlines Co.,12191,HOU,14492,RDU,1
WN,Southwest Airlines Co.,12191,HOU,14524,RIC,1
WN,Southwest Airlines Co.,12191,HOU,14570,RNO,1
WN,Southwest Airlines Co.,12191,HOU,14576,ROC,1
WN,Southwest Airlines Co.,12191,HOU,14635,RSW,1
WN,Southwest Airlines Co.,12191,HOU,14679,SAN,1
WN,Southwest Airlines Co.,12191,HOU,14683,SAT,1
WN,Southwest Airlines Co.,12191,HOU,14685,SAV,1
WN,Southwest Airlines Co.,12191,HOU,14730,SDF,1
WN,Southwest Airlines Co.,12191,HOU,14747,SEA,1
WN,Southwest Airlines Co.,12191,HOU,14771,SFO,1
WN,Southwest Airlines Co.,12191,HOU,14831,SJC,1
WN,Southwest Airlines Co.,12191,HOU,14843,SJU,1
WN,Southwest Airlines Co.,12191,HOU,14869,SLC,1
WN,Southwest Airlines Co.,12191,HOU,14893,SMF,1
WN,Southwest Airlines Co.,12191,HOU,14908,SNA,1
WN,Southwest Airlines Co.,12191,HOU,14986,SRQ,1
WN,Southwest Airlines Co.,12191,HOU,15016,STL,1
WN,Southwest Airlines Co.,12191,HOU,15096,SYR,1
WN,Southwest Airlines Co.,12191,HOU,15304,TPA,1
WN,Southwest Airlines Co.,12191,HOU,15370,TUL,1
WN,Southwest Airlines Co.,12191,HOU,15376,TUS,1
WN,Southwest Airlines Co.,12206,HRL,10279,AMA,1
WN,Southwest Airlines Co.,12206,HRL,10423,AUS,1
WN,Southwest Airlines Co.,12206,HRL,10693,BNA,1
WN,Southwest Airlines Co.,12206,HRL,10821,BWI,1
WN,Southwest Airlines Co.,12206,HRL,11259,DAL,1
WN,Southwest Airlines Co.,12206,HRL,11278,DCA,1
WN,Southwest Airlines Co.,12206,HRL,11292,DEN,1
WN,Southwest Airlines Co.,12206,HRL,11540,ELP,1
WN,Southwest Airlines Co.,12206,HRL,11697,FLL,1
WN,Southwest Airlines Co.,12206,HRL,12191,HOU,1
WN,Southwest Airlines Co.,12206,HRL,12448,JAN,1
WN,Southwest Airlines Co.,12206,HRL,12451,JAX,1
WN,Southwest Airlines Co.,12206,HRL,12954,LGB,1
WN,Southwest Airlines Co.,12206,HRL,13198,MCI,1
WN,Southwest Airlines Co.,12206,HRL,13232,MDW,1
WN,Southwest Airlines Co.,12206,HRL,13303,MIA,1
WN,Southwest Airlines Co.,12206,HRL,13342,MKE,1
WN,Southwest Airlines Co.,12206,HRL,13487,MSP,1
WN,Southwest Airlines Co.,12206,HRL,13495,MSY,1
WN,Southwest Airlines Co.,12206,HRL,13891,ONT,1
WN,Southwest Airlines Co.,12206,HRL,14107,PHX,1
WN,Southwest Airlines Co.,12206,HRL,14747,SEA,1
WN,Southwest Airlines Co.,12206,HRL,14831,SJC,1
WN,Southwest Airlines Co.,12206,HRL,14869,SLC,1
WN,Southwest Airlines Co.,12206,HRL,14893,SMF,1
WN,Southwest Airlines Co.,12206,HRL,14986,SRQ,1
WN,Southwest Airlines Co.,12206,HRL,15016,STL,1
WN,Southwest Airlines Co.,12264,IAD,10140,ABQ,1
WN,Southwest Airlines Co.,12264,IAD,10397,ATL,1
WN,Southwest Airlines Co.,12264,IAD,10423,AUS,1
WN,Southwest Airlines Co.,12264,IAD,11259,DAL,1
WN,Southwest Airlines Co.,12264,IAD,11292,DEN,1
WN,Southwest Airlines Co.,12264,IAD,11697,FLL,1
WN,Southwest Airlines Co.,12264,IAD,11884,GEG,1
WN,Southwest Airlines Co.,12264,IAD,12889,LAS,1
WN,Southwest Airlines Co.,12264,IAD,12892,LAX,1
WN,Southwest Airlines Co.,12264,IAD,13198,MCI,1
WN,Southwest Airlines Co.,12264,IAD,13232,MDW,1
WN,Southwest Airlines Co.,12264,IAD,14570,RNO,1
WN,Southwest Airlines Co.,12264,IAD,14893,SMF,1
WN,Southwest Airlines Co.,12264,IAD,15016,STL,1
WN,Southwest Airlines Co.,12264,IAD,15304,TPA,1
WN,Southwest Airlines Co.,12266,IAH,10397,ATL,1
WN,Southwest Airlines Co.,12266,IAH,10693,BNA,1
WN,Southwest Airlines Co.,12266,IAH,10721,BOS,1
WN,Southwest Airlines Co.,12266,IAH,10800,BUR,1
WN,Southwest Airlines Co.,12266,IAH,10821,BWI,1
WN,Southwest Airlines Co.,12266,IAH,11042,CLE,1
WN,Southwest Airlines Co.,12266,IAH,11066,CMH,1
WN,Southwest Airlines Co.,12266,IAH,11109,COS,1
WN,Southwest Airlines Co.,12266,IAH,11259,DAL,1
WN,Southwest Airlines Co.,12266,IAH,11278,DCA,1
WN,Southwest Airlines Co.,12266,IAH,11292,DEN,1
WN,Southwest Airlines Co.,12266,IAH,11423,DSM,1
WN,Southwest Airlines Co.,12266,IAH,11540,ELP,1
WN,Southwest Airlines Co.,12266,IAH,11697,FLL,1
WN,Southwest Airlines Co.,12266,IAH,12094,HDN,1
WN,Southwest Airlines Co.,12266,IAH,12264,IAD,1
WN,Southwest Airlines Co.,12266,IAH,12339,IND,1
WN,Southwest Airlines Co.,12266,IAH,12889,LAS,1
WN,Southwest Airlines Co.,12266,IAH,12892,LAX,1
WN,Southwest Airlines Co.,12266,IAH,12953,LGA,1
WN,Southwest Airlines Co.,12266,IAH,12954,LGB,1
WN,Southwest Airlines Co.,12266,IAH,13204,MCO,1
WN,Southwest Airlines Co.,12266,IAH,13232,MDW,1
WN,Southwest Airlines Co.,12266,IAH,13342,MKE,1
WN,Southwest Airlines Co.,12266,IAH,13495,MSY,1
WN,Southwest Airlines Co.,12266,IAH,13796,OAK,1
WN,Southwest Airlines Co.,12266,IAH,13930,ORD,1
WN,Southwest Airlines Co.,12266,IAH,14100,PHL,1
WN,Southwest Airlines Co.,12266,IAH,14107,PHX,1
WN,Southwest Airlines Co.,12266,IAH,14122,PIT,1
WN,Southwest Airlines Co.,12266,IAH,14492,RDU,1
WN,Southwest Airlines Co.,12266,IAH,14570,RNO,1
WN,Southwest Airlines Co.,12266,IAH,14679,SAN,1
WN,Southwest Airlines Co.,12266,IAH,14771,SFO,1
WN,Southwest Airlines Co.,12266,IAH,14831,SJC,1
WN,Southwest Airlines Co.,12266,IAH,14893,SMF,1
WN,Southwest Airlines Co.,12266,IAH,15016,STL,1
WN,Southwest Airlines Co.,12266,IAH,15304,TPA,1
WN,Southwest Airlines Co.,12278,ICT,10140,ABQ,1
WN,Southwest Airlines Co.,12278,ICT,10994,CHS,1
WN,Southwest Airlines Co.,12278,ICT,11259,DAL,1
WN,Southwest Airlines Co.,12278,ICT,11292,DEN,1
WN,Southwest Airlines Co.,12278,ICT,11540,ELP,1
WN,Southwest Airlines Co.,12278,ICT,12191,HOU,1
WN,Southwest Airlines Co.,12278,ICT,12889,LAS,1
WN,Southwest Airlines Co.,12278,ICT,12892,LAX,1
WN,Southwest Airlines Co.,12278,ICT,13232,MDW,1
WN,Southwest Airlines Co.,12278,ICT,13495,MSY,1
WN,Southwest Airlines Co.,12278,ICT,13796,OAK,1
WN,Southwest Airlines Co.,12278,ICT,14107,PHX,1
WN,Southwest Airlines Co.,12278,ICT,14122,PIT,1
WN,Southwest Airlines Co.,12278,ICT,14635,RSW,1
WN,Southwest Airlines Co.,12278,ICT,14679,SAN,1
WN,Southwest Airlines Co.,12278,ICT,14893,SMF,1
WN,Southwest Airlines Co.,12278,ICT,15016,STL,1
WN,Southwest Airlines Co.,12339,IND,10140,ABQ,1
WN,Southwest Airlines Co.,12339,IND,10279,AMA,1
WN,Southwest Airlines Co.,12339,IND,10397,ATL,1
WN,Southwest Airlines Co.,12339,IND,10423,AUS,1
WN,Southwest Airlines Co.,12339,IND,10713,BOI,1
WN,Southwest Airlines Co.,12339,IND,10800,BUR,1
WN,Southwest Airlines Co.,12339,IND,10821,BWI,1
WN,Southwest Airlines Co.,12339,IND,10994,CHS,1
WN,Southwest Airlines Co.,12339,IND,11066,CMH,1
WN,Southwest Airlines Co.,12339,IND,11259,DAL,1
WN,Southwest Airlines Co.,12339,IND,11292,DEN,1
WN,Southwest Airlines Co.,12339,IND,11540,ELP,1
WN,Southwest Airlines Co.,12339,IND,11697,FLL,1
WN,Southwest Airlines Co.,12339,IND,12094,HDN,1
WN,Southwest Airlines Co.,12339,IND,12191,HOU,1
WN,Southwest Airlines Co.,12339,IND,12206,HRL,1
WN,Southwest Airlines Co.,12339,IND,12451,JAX,1
WN,Southwest Airlines Co.,12339,IND,12889,LAS,1
WN,Southwest Airlines Co.,12339,IND,12892,LAX,1
WN,Southwest Airlines Co.,12339,IND,12896,LBB,1
WN,Southwest Airlines Co.,12339,IND,12954,LGB,1
WN,Southwest Airlines Co.,12339,IND,13158,MAF,1
WN,Southwest Airlines Co.,12339,IND,13204,MCO,1
WN,Southwest Airlines Co.,12339,IND,13232,MDW,1
WN,Southwest Airlines Co.,12339,IND,13296,MHT,1
WN,Southwest Airlines Co.,12339,IND,13495,MSY,1
WN,Southwest Airlines Co.,12339,IND,13891,ONT,1
WN,Southwest Airlines Co.,12339,IND,13931,ORF,1
WN,Southwest Airlines Co.,12339,IND,14107,PHX,1
WN,Southwest Airlines Co.,12339,IND,14492,RDU,1
WN,Southwest Airlines Co.,12339,IND,14635,RSW,1
WN,Southwest Airlines Co.,12339,IND,14679,SAN,1
WN,Southwest Airlines Co.,12339,IND,14843,SJU,1
WN,Southwest Airlines Co.,12339,IND,14869,SLC,1
WN,Southwest Airlines Co.,12339,IND,14893,SMF,1
WN,Southwest Airlines Co.,12339,IND,14908,SNA,1
WN,Southwest Airlines Co.,12339,IND,14986,SRQ,1
WN,Southwest Airlines Co.,12339,IND,15304,TPA,1
WN,Southwest Airlines Co.,12391,ISP,10423,AUS,1
WN,Southwest Airlines Co.,12391,ISP,10599,BHM,1
WN,Southwest Airlines Co.,12391,ISP,10693,BNA,1
WN,Southwest Airlines Co.,12391,ISP,10821,BWI,1
WN,Southwest Airlines Co.,12391,ISP,11259,DAL,1
WN,Southwest Airlines Co.,12391,ISP,11292,DEN,1
WN,Southwest Airlines Co.,12391,ISP,11481,ECP,1
WN,Southwest Airlines Co.,12391,ISP,11697,FLL,1
WN,Southwest Airlines Co.,12391,ISP,11996,GSP,1
WN,Southwest Airlines Co.,12391,ISP,12191,HOU,1
WN,Southwest Airlines Co.,12391,ISP,12339,IND,1
WN,Southwest Airlines Co.,12391,ISP,12451,JAX,1
WN,Southwest Airlines Co.,12391,ISP,12889,LAS,1
WN,Southwest Airlines Co.,12391,ISP,13204,MCO,1
WN,Southwest Airlines Co.,12391,ISP,13303,MIA,1
WN,Southwest Airlines Co.,12391,ISP,14027,PBI,1
WN,Southwest Airlines Co.,12391,ISP,14635,RSW,1
WN,Southwest Airlines Co.,12391,ISP,14986,SRQ,1
WN,Southwest Airlines Co.,12391,ISP,15304,TPA,1
WN,Southwest Airlines Co.,12402,ITO,12173,HNL,1
WN,Southwest Airlines Co.,12448,JAN,10397,ATL,1
WN,Southwest Airlines Co.,12448,JAN,10423,AUS,1
WN,Southwest Airlines Co.,12448,JAN,10693,BNA,1
WN,Southwest Airlines Co.,12448,JAN,10721,BOS,1
WN,Southwest Airlines Co.,12448,JAN,10821,BWI,1
WN,Southwest Airlines Co.,12448,JAN,11259,DAL,1
WN,Southwest Airlines Co.,12448,JAN,11278,DCA,1
WN,Southwest Airlines Co.,12448,JAN,11697,FLL,1
WN,Southwest Airlines Co.,12448,JAN,12191,HOU,1
WN,Southwest Airlines Co.,12448,JAN,12206,HRL,1
WN,Southwest Airlines Co.,12448,JAN,12889,LAS,1
WN,Southwest Airlines Co.,12448,JAN,12953,LGA,1
WN,Southwest Airlines Co.,12448,JAN,13204,MCO,1
WN,Southwest Airlines Co.,12448,JAN,13851,OKC,1
WN,Southwest Airlines Co.,12448,JAN,14107,PHX,1
WN,Southwest Airlines Co.,12448,JAN,14492,RDU,1
WN,Southwest Airlines Co.,12448,JAN,14576,ROC,1
WN,Southwest Airlines Co.,12448,JAN,14635,RSW,1
WN,Southwest Airlines Co.,12448,JAN,14683,SAT,1
WN,Southwest Airlines Co.,12448,JAN,15304,TPA,1
WN,Southwest Airlines Co.,12451,JAX,10257,ALB,1
WN,Southwest Airlines Co.,12451,JAX,10397,ATL,1
WN,Southwest Airlines Co.,12451,JAX,10693,BNA,1
WN,Southwest Airlines Co.,12451,JAX,10821,BWI,1
WN,Southwest Airlines Co.,12451,JAX,11042,CLE,1
WN,Southwest Airlines Co.,12451,JAX,11259,DAL,1
WN,Southwest Airlines Co.,12451,JAX,11292,DEN,1
WN,Southwest Airlines Co.,12451,JAX,12191,HOU,1
WN,Southwest Airlines Co.,12451,JAX,12266,IAH,1
WN,Southwest Airlines Co.,12451,JAX,12889,LAS,1
WN,Southwest Airlines Co.,12451,JAX,12954,LGB,1
WN,Southwest Airlines Co.,12451,JAX,12992,LIT,1
WN,Southwest Airlines Co.,12451,JAX,13198,MCI,1
WN,Southwest Airlines Co.,12451,JAX,13232,MDW,1
WN,Southwest Airlines Co.,12451,JAX,13244,MEM,1
WN,Southwest Airlines Co.,12451,JAX,13296,MHT,1
WN,Southwest Airlines Co.,12451,JAX,13495,MSY,1
WN,Southwest Airlines Co.,12451,JAX,13871,OMA,1
WN,Southwest Airlines Co.,12451,JAX,13930,ORD,1
WN,Southwest Airlines Co.,12451,JAX,14107,PHX,1
WN,Southwest Airlines Co.,12451,JAX,14122,PIT,1
WN,Southwest Airlines Co.,12451,JAX,14307,PVD,1
WN,Southwest Airlines Co.,12451,JAX,14321,PWM,1
WN,Southwest Airlines Co.,12451,JAX,14679,SAN,1
WN,Southwest Airlines Co.,12451,JAX,14683,SAT,1
WN,Southwest Airlines Co.,12451,JAX,14730,SDF,1
WN,Southwest Airlines Co.,12451,JAX,14831,SJC,1
WN,Southwest Airlines Co.,12451,JAX,14986,SRQ,1
WN,Southwest Airlines Co.,12451,JAX,15016,STL,1
WN,Southwest Airlines Co.,12451,JAX,15096,SYR,1
WN,Southwest Airlines Co.,12451,JAX,15370,TUL,1
WN,Southwest Airlines Co.,12758,KOA,11292,DEN,1
WN,Southwest Airlines Co.,12758,KOA,12173,HNL,1
WN,Southwest Airlines Co.,12758,KOA,12191,HOU,1
WN,Southwest Airlines Co.,12758,KOA,12889,LAS,1
WN,Southwest Airlines Co.,12758,KOA,12982,LIH,1
WN,Southwest Airlines Co.,12758,KOA,13796,OAK,1
WN,Southwest Airlines Co.,12758,KOA,13830,OGG,1
WN,Southwest Airlines Co.,12758,KOA,14107,PHX,1
WN,Southwest Airlines Co.,12758,KOA,14679,SAN,1
WN,Southwest Airlines Co.,12758,KOA,14831,SJC,1
WN,Southwest Airlines Co.,12889,LAS,10140,ABQ,1
WN,Southwest Airlines Co.,12889,LAS,10279,AMA,1
WN,Southwest Airlines Co.,12889,LAS,10397,ATL,1
WN,Southwest Airlines Co.,12889,LAS,10423,AUS,1
WN,Southwest Airlines Co.,12889,LAS,10529,BDL,1
WN,Southwest Airlines Co.,12889,LAS,10599,BHM,1
WN,Southwest Airlines Co.,12889,LAS,10666,BLI,1
WN,Southwest Airlines Co.,12889,LAS,10693,BNA,1
WN,Southwest Airlines Co.,12889,LAS,10713,BOI,1
WN,Southwest Airlines Co.,12889,LAS,10800,BUR,1
WN,Southwest Airlines Co.,12889,LAS,10821,BWI,1
WN,Southwest Airlines Co.,12889,LAS,10849,BZN,1
WN,Southwest Airlines Co.,12889,LAS,10994,CHS,1
WN,Southwest Airlines Co.,12889,LAS,11042,CLE,1
WN,Southwest Airlines Co.,12889,LAS,11057,CLT,1
WN,Southwest Airlines Co.,12889,LAS,11066,CMH,1
WN,Southwest Airlines Co.,12889,LAS,11109,COS,1
WN,Southwest Airlines Co.,12889,LAS,11193,CVG,1
WN,Southwest Airlines Co.,12889,LAS,11259,DAL,1
WN,Southwest Airlines Co.,12889,LAS,11278,DCA,1
WN,Southwest Airlines Co.,12889,LAS,11292,DEN,1
WN,Southwest Airlines Co.,12889,LAS,11423,DSM,1
WN,Southwest Airlines Co.,12889,LAS,11433,DTW,1
WN,Southwest Airlines Co.,12889,LAS,11540,ELP,1
WN,Southwest Airlines Co.,12889,LAS,11603,EUG,1
WN,Southwest Airlines Co.,12889,LAS,11638,FAT,1
WN,Southwest Airlines Co.,12889,LAS,11697,FLL,1
WN,Southwest Airlines Co.,12889,LAS,11884,GEG,1
WN,Southwest Airlines Co.,12889,LAS,11986,GRR,1
WN,Southwest Airlines Co.,12889,LAS,12173,HNL,1
WN,Southwest Airlines Co.,12889,LAS,12191,HOU,1
WN,Southwest Airlines Co.,12889,LAS,12264,IAD,1
WN,Southwest Airlines Co.,12889,LAS,12266,IAH,1
WN,Southwest Airlines Co.,12889,LAS,12278,ICT,1
WN,Southwest Airlines Co.,12889,LAS,12339,IND,1
WN,Southwest Airlines Co.,12889,LAS,12451,JAX,1
WN,Southwest Airlines Co.,12889,LAS,12758,KOA,1
WN,Southwest Airlines Co.,12889,LAS,12892,LAX,1
WN,Southwest Airlines Co.,12889,LAS,12896,LBB,1
WN,Southwest Airlines Co.,12889,LAS,12953,LGA,1
WN,Southwest Airlines Co.,12889,LAS,12954,LGB,1
WN,Southwest Airlines Co.,12889,LAS,12982,LIH,1
WN,Southwest Airlines Co.,12889,LAS,12992,LIT,1
WN,Southwest Airlines Co.,12889,LAS,13158,MAF,1
WN,Southwest Airlines Co.,12889,LAS,13198,MCI,1
WN,Southwest Airlines Co.,12889,LAS,13204,MCO,1
WN,Southwest Airlines Co.,12889,LAS,13232,MDW,1
WN,Southwest Airlines Co.,12889,LAS,13303,MIA,1
WN,Southwest Airlines Co.,12889,LAS,13342,MKE,1
WN,Southwest Airlines Co.,12889,LAS,13487,MSP,1
WN,Southwest Airlines Co.,12889,LAS,13495,MSY,1
WN,Southwest Airlines Co.,12889,LAS,13577,MYR,1
WN,Southwest Airlines Co.,12889,LAS,13796,OAK,1
WN,Southwest Airlines Co.,12889,LAS,13830,OGG,1
WN,Southwest Airlines Co.,12889,LAS,13851,OKC,1
WN,Southwest Airlines Co.,12889,LAS,13871,OMA,1
WN,Southwest Airlines Co.,12889,LAS,13891,ONT,1
WN,Southwest Airlines Co.,12889,LAS,13930,ORD,1
WN,Southwest Airlines Co.,12889,LAS,14057,PDX,1
WN,Southwest Airlines Co.,12889,LAS,14100,PHL,1
WN,Southwest Airlines Co.,12889,LAS,14107,PHX,1
WN,Southwest Airlines Co.,12889,LAS,14122,PIT,1
WN,Southwest Airlines Co.,12889,LAS,14262,PSP,1
WN,Southwest Airlines Co.,12889,LAS,14321,PWM,1
WN,Southwest Airlines Co.,12889,LAS,14492,RDU,1
WN,Southwest Airlines Co.,12889,LAS,14524,RIC,1
WN,Southwest Airlines Co.,12889,LAS,14570,RNO,1
WN,Southwest Airlines Co.,12889,LAS,14635,RSW,1
WN,Southwest Airlines Co.,12889,LAS,14679,SAN,1
WN,Southwest Airlines Co.,12889,LAS,14683,SAT,1
WN,Southwest Airlines Co.,12889,LAS,14685,SAV,1
WN,Southwest Airlines Co.,12889,LAS,14689,SBA,1
WN,Southwest Airlines Co.,12889,LAS,14730,SDF,1
WN,Southwest Airlines Co.,12889,LAS,14747,SEA,1
WN,Southwest Airlines Co.,12889,LAS,14771,SFO,1
WN,Southwest Airlines Co.,12889,LAS,14831,SJC,1
WN,Southwest Airlines Co.,12889,LAS,14869,SLC,1
WN,Southwest Airlines Co.,12889,LAS,14893,SMF,1
WN,Southwest Airlines Co.,12889,LAS,14908,SNA,1
WN,Southwest Airlines Co.,12889,LAS,15016,STL,1
WN,Southwest Airlines Co.,12889,LAS,15304,TPA,1
WN,Southwest Airlines Co.,12889,LAS,15370,TUL,1
WN,Southwest Airlines Co.,12889,LAS,15376,TUS,1
WN,Southwest Airlines Co.,12892,LAX,10140,ABQ,1
WN,Southwest Airlines Co.,12892,LAX,10257,ALB,1
WN,Southwest Airlines Co.,12892,LAX,10279,AMA,1
WN,Southwest Airlines Co.,12892,LAX,10397,ATL,1
WN,Southwest Airlines Co.,12892,LAX,10423,AUS,1
WN,Southwest Airlines Co.,12892,LAX,10529,BDL,1
WN,Southwest Airlines Co.,12892,LAX,10599,BHM,1
WN,Southwest Airlines Co.,12892,LAX,10666,BLI,1
WN,Southwest Airlines Co.,12892,LAX,10693,BNA,1
WN,Southwest Airlines Co.,12892,LAX,10713,BOI,1
WN,Southwest Airlines Co.,12892,LAX,10821,BWI,1
WN,Southwest Airlines Co.,12892,LAX,10849,BZN,1
WN,Southwest Airlines Co.,12892,LAX,10994,CHS,1
WN,Southwest Airlines Co.,12892,LAX,11066,CMH,1
WN,Southwest Airlines Co.,12892,LAX,11140,CRP,1
WN,Southwest Airlines Co.,12892,LAX,11259,DAL,1
WN,Southwest Airlines Co.,12892,LAX,11259,DAL,1
WN,Southwest Airlines Co.,12892,LAX,11278,DCA,1
WN,Southwest Airlines Co.,12892,LAX,11292,DEN,1
WN,Southwest Airlines Co.,12892,LAX,11433,DTW,1
WN,Southwest Airlines Co.,12892,LAX,11540,ELP,1
WN,Southwest Airlines Co.,12892,LAX,11603,EUG,1
WN,Southwest Airlines Co.,12892,LAX,11697,FLL,1
WN,Southwest Airlines Co.,12892,LAX,11884,GEG,1
WN,Southwest Airlines Co.,12892,LAX,12173,HNL,1
WN,Southwest Airlines Co.,12892,LAX,12191,HOU,1
WN,Southwest Airlines Co.,12892,LAX,12206,HRL,1
WN,Southwest Airlines Co.,12892,LAX,12266,IAH,1
WN,Southwest Airlines Co.,12892,LAX,12339,IND,1
WN,Southwest Airlines Co.,12892,LAX,12391,ISP,1
WN,Southwest Airlines Co.,12892,LAX,12451,JAX,1
WN,Southwest Airlines Co.,12892,LAX,12758,KOA,1
WN,Southwest Airlines Co.,12892,LAX,12889,LAS,1
WN,Southwest Airlines Co.,12892,LAX,12896,LBB,1
WN,Southwest Airlines Co.,12892,LAX,12953,LGA,1
WN,Southwest Airlines Co.,12892,LAX,12992,LIT,1
WN,Southwest Airlines Co.,12892,LAX,13158,MAF,1
WN,Southwest Airlines Co.,12892,LAX,13198,MCI,1
WN,Southwest Airlines Co.,12892,LAX,13204,MCO,1
WN,Southwest Airlines Co.,12892,LAX,13232,MDW,1
WN,Southwest Airlines Co.,12892,LAX,13303,MIA,1
WN,Southwest Airlines Co.,12892,LAX,13342,MKE,1
WN,Southwest Airlines Co.,12892,LAX,13495,MSY,1
WN,Southwest Airlines Co.,12892,LAX,13796,OAK,1
WN,Southwest Airlines Co.,12892,LAX,13830,OGG,1
WN,Southwest Airlines Co.,12892,LAX,13851,OKC,1
WN,Southwest Airlines Co.,12892,LAX,13871,OMA,1
WN,Southwest Airlines Co.,12892,LAX,13930,ORD,1
WN,Southwest Airlines Co.,12892,LAX,14057,PDX,1
WN,Southwest Airlines Co.,12892,LAX,14107,PHX,1
WN,Southwest Airlines Co.,12892,LAX,14122,PIT,1
WN,Southwest Airlines Co.,12892,LAX,14492,RDU,1
WN,Southwest Airlines Co.,12892,LAX,14570,RNO,1
WN,Southwest Airlines Co.,12892,LAX,14683,SAT,1
WN,Southwest Airlines Co.,12892,LAX,14685,SAV,1
WN,Southwest Airlines Co.,12892,LAX,14730,SDF,1
WN,Southwest Airlines Co.,12892,LAX,14747,SEA,1
WN,Southwest Airlines Co.,12892,LAX,14771,SFO,1
WN,Southwest Airlines Co.,12892,LAX,14831,SJC,1
WN,Southwest Airlines Co.,12892,LAX,14869,SLC,1
